image_name,BoxesString
009031_1.png,33 16 48 30
001482_1.png,109 57 122 70
001526_1.png,102 35 112 46
004772_1.png,106 53 119 67
007277_1.png,1 29 19 44
001831_1.png,93 111 105 125
006824_1.png,91 12 107 33
000354_1.png,8 112 20 124
000159_1.png,34 76 46 88
003163_1.png,111 111 125 125
009835_1.png,47 73 57 83
009694_1.png,100 27 114 41
004637_1.png,65 96 75 106
005483_1.png,62 111 78 125
000824_1.png,90 42 101 56
004018_1.png,6 67 19 79
000447_1.png,95 3 108 17
006422_1.png,6 12 19 25
009032_1.png,56 83 69 99
008543_1.png,58 74 72 88
007053_1.png,49 17 63 31
005293_1.png,11 110 23 124
006682_1.png,76 61 95 79
000592_1.png,90 43 109 59
004247_1.png,46 113 57 123
003352_1.png,67 44 89 66
000837_1.png,99 108 116 123
006148_1.png,27 71 38 83
007104_1.png,4 99 16 111
006493_1.png,29 5 45 20
009108_1.png,111 62 125 77
006601_1.png,110 78 126 93
007853_1.png,5 74 15 85
000687_1.png,36 57 47 68
009679_1.png,88 54 106 71
002617_1.png,21 110 31 120
007153_1.png,88 68 103 85
007851_1.png,107 89 118 101
000305_1.png,7 10 21 24
007446_1.png,93 18 114 39
005169_1.png,79 99 92 111
005376_1.png,4 55 16 66
000294_1.png,109 84 120 95
006786_1.png,67 86 77 96
001939_1.png,89 4 104 21
008773_1.png,53 112 65 124
002176_1.png,80 35 90 45
006236_1.png,46 63 57 73
003878_1.png,38 34 51 48
005928_1.png,60 93 76 108
005568_1.png,31 103 49 119
000917_1.png,19 85 32 103
002360_1.png,2 110 18 126
007773_1.png,97 81 111 95
007633_1.png,3 55 17 68
000546_1.png,54 83 67 96
005766_1.png,82 63 95 77
001618_1.png,77 68 90 82
006991_1.png,50 69 62 81
000825_1.png,113 77 123 87
009265_1.png,18 71 38 90
001629_1.png,110 90 126 103
000965_1.png,60 102 74 116
000039_1.png,96 73 109 84
008372_1.png,11 66 24 79
007374_1.png,83 19 98 39
006101_1.png,103 73 123 91
006170_1.png,113 54 123 64
007866_1.png,101 111 112 125
007620_1.png,13 98 25 111
000257_1.png,8 42 18 52
000418_1.png,43 110 54 121
006809_1.png,109 80 127 96
001506_1.png,113 37 123 47
003141_1.png,0 25 20 44
002628_1.png,18 65 33 76
002937_1.png,97 64 114 77
009898_1.png,95 11 112 28
003955_1.png,6 106 17 116
009062_1.png,67 34 78 45
008296_1.png,87 38 99 48
003849_1.png,73 111 88 125
003837_1.png,48 46 63 60
000299_1.png,56 50 67 61
004763_1.png,63 108 78 121
007450_1.png,95 96 105 106
004360_1.png,50 22 60 32
002843_1.png,88 50 105 68
002765_1.png,8 5 18 15
008693_1.png,48 5 58 15
007314_1.png,67 94 88 116
005307_1.png,64 38 76 50
001179_1.png,102 47 118 64
005623_1.png,108 85 128 102
007318_1.png,29 107 42 121
002415_1.png,46 48 60 65
009799_1.png,56 13 70 26
002754_1.png,93 62 103 72
008839_1.png,67 85 81 99
000110_1.png,107 15 118 27
004537_1.png,44 83 57 97
000773_1.png,13 5 23 15
001551_1.png,82 22 94 34
000942_1.png,58 5 69 15
007558_1.png,50 89 63 102
006614_1.png,4 99 16 111
002761_1.png,74 1 95 19
005045_1.png,113 39 123 49
007191_1.png,111 98 125 114
007284_1.png,64 18 75 30
007190_1.png,49 43 63 57
008709_1.png,58 29 70 41
009674_1.png,39 49 55 65
003240_1.png,45 59 55 69
009878_1.png,18 24 37 39
004528_1.png,3 94 18 111
009057_1.png,35 10 51 27
009474_1.png,34 59 47 72
000741_1.png,81 47 99 65
002908_1.png,42 44 58 58
000476_1.png,21 18 37 32
007556_1.png,17 92 34 108
008262_1.png,66 104 86 120
001020_1.png,26 93 41 108
001722_1.png,3 86 17 101
002835_1.png,44 105 61 121
007632_1.png,22 102 39 118
005436_1.png,2 2 18 18
007045_1.png,84 67 98 80
004084_1.png,88 102 101 115
006164_1.png,70 3 88 17
001499_1.png,7 42 21 56
005151_1.png,113 47 123 58
007560_1.png,11 29 31 49
003703_1.png,67 47 81 62
006019_1.png,85 86 95 97
004506_1.png,60 5 73 19
006690_1.png,44 105 55 116
004148_1.png,22 90 33 100
006644_1.png,73 43 91 56
005480_1.png,3 42 17 56
001909_1.png,104 41 115 52
007082_1.png,112 40 124 51
002004_1.png,85 61 97 74
005520_1.png,73 21 93 39
004088_1.png,92 62 107 76
008019_1.png,100 77 112 90
006056_1.png,37 78 50 91
001378_1.png,71 36 83 48
001899_1.png,109 17 127 35
004728_1.png,7 105 22 120
002852_1.png,41 71 53 85
003458_1.png,73 18 88 33
009411_1.png,43 65 53 76
001890_1.png,107 33 119 47
005516_1.png,35 49 46 59
008972_1.png,48 32 70 53
002347_1.png,94 71 105 82
001261_1.png,18 16 31 27
004340_1.png,33 102 45 113
002495_1.png,24 66 38 79
000273_1.png,11 2 27 18
007697_1.png,98 50 116 65
000949_1.png,87 29 104 45
008712_1.png,32 47 47 62
002001_1.png,60 83 73 97
002769_1.png,54 84 68 97
003846_1.png,57 111 71 125
003410_1.png,24 34 36 46
009721_1.png,40 108 57 128
001726_1.png,2 3 18 20
008914_1.png,74 51 88 65
009085_1.png,44 3 61 17
007266_1.png,2 39 18 56
004212_1.png,78 78 92 90
006609_1.png,24 12 43 30
006415_1.png,45 38 59 52
002912_1.png,5 8 15 18
003151_1.png,109 15 122 26
007706_1.png,82 99 92 110
003614_1.png,56 57 70 71
009110_1.png,50 91 64 105
008990_1.png,81 110 92 124
001043_1.png,64 56 76 68
005289_1.png,112 112 124 124
000863_1.png,24 69 36 82
001217_1.png,47 58 59 70
009508_1.png,22 64 33 76
002797_1.png,86 31 98 44
001318_1.png,111 53 125 73
007072_1.png,2 7 18 23
003308_1.png,47 111 61 125
002649_1.png,31 19 41 29
009886_1.png,6 7 20 24
002506_1.png,93 0 113 20
006959_1.png,87 60 99 72
007875_1.png,50 48 67 68
001778_1.png,68 61 80 71
008334_1.png,57 25 71 40
002785_1.png,72 3 86 17
002849_1.png,28 86 40 99
005958_1.png,8 99 18 109
000067_1.png,88 97 103 116
006813_1.png,30 40 44 56
004171_1.png,3 103 17 118
004489_1.png,88 112 98 122
006263_1.png,84 84 101 101
002720_1.png,6 93 22 106
008945_1.png,87 100 102 119
006898_1.png,8 51 20 64
000919_1.png,4 58 16 69
009384_1.png,84 36 102 53
007421_1.png,101 104 119 122
006208_1.png,9 68 27 87
007635_1.png,5 109 25 127
004811_1.png,66 109 83 127
000810_1.png,112 113 124 123
001531_1.png,13 88 23 98
004214_1.png,101 102 115 117
009542_1.png,20 6 36 20
008899_1.png,55 109 74 127
006340_1.png,49 93 63 108
007177_1.png,101 110 114 126
001091_1.png,3 110 17 126
005583_1.png,45 10 58 23
003363_1.png,22 10 39 27
009743_1.png,61 17 74 32
006713_1.png,43 8 58 25
004793_1.png,103 33 115 45
009894_1.png,96 46 116 63
000703_1.png,15 8 29 22
000404_1.png,86 59 105 76
007625_1.png,30 47 46 63
005859_1.png,49 113 59 123
006745_1.png,111 79 125 92
005297_1.png,66 28 82 42
008666_1.png,26 103 38 115
009133_1.png,79 112 90 124
001834_1.png,2 84 18 100
009053_1.png,62 94 72 105
008702_1.png,25 55 41 75
002143_1.png,83 61 97 74
000721_1.png,53 70 71 88
003573_1.png,42 73 52 83
001003_1.png,5 88 15 99
005954_1.png,5 24 15 35
002312_1.png,59 3 75 17
009082_1.png,45 4 58 16
006915_1.png,33 4 44 16
001880_1.png,19 22 39 40
008128_1.png,61 110 72 122
001187_1.png,55 82 68 95
001869_1.png,5 105 15 116
000930_1.png,5 109 18 123
002847_1.png,17 15 28 26
007876_1.png,8 4 21 16
001704_1.png,7 59 19 73
008060_1.png,64 74 74 84
003340_1.png,104 80 121 95
004025_1.png,38 81 49 92
003013_1.png,87 8 99 20
009228_1.png,76 107 86 117
006315_1.png,44 8 57 20
004828_1.png,112 37 124 50
002831_1.png,65 37 75 48
004682_1.png,105 69 119 84
008452_1.png,85 30 95 40
007529_1.png,106 53 122 69
002379_1.png,47 68 58 79
006128_1.png,31 83 44 97
004229_1.png,111 75 125 91
000814_1.png,27 18 41 33
000380_1.png,92 6 105 19
002694_1.png,80 58 90 69
008173_1.png,75 75 87 87
006302_1.png,58 96 75 113
002291_1.png,75 6 90 18
005897_1.png,59 3 74 17
009444_1.png,14 21 26 32
007852_1.png,105 70 117 81
003645_1.png,80 55 97 74
008716_1.png,110 29 126 45
007054_1.png,107 100 117 110
004744_1.png,70 108 90 128
001932_1.png,9 17 19 27
005353_1.png,76 41 93 56
008807_1.png,2 31 18 47
008676_1.png,65 99 77 115
008344_1.png,22 51 34 63
004174_1.png,94 48 110 62
009758_1.png,73 24 91 45
007809_1.png,102 113 112 123
000406_1.png,20 56 35 72
009116_1.png,97 100 111 113
006077_1.png,5 86 15 96
007354_1.png,14 73 29 88
002361_1.png,69 73 83 88
006978_1.png,45 5 56 15
001418_1.png,111 110 124 124
003232_1.png,12 35 27 50
009903_1.png,37 28 53 42;112 68 124 80;48 93 60 105
003456_1.png,26 98 41 112
009498_1.png,46 14 64 31
004115_1.png,78 112 92 124
004136_1.png,39 3 53 17
004224_1.png,92 90 105 102
004446_1.png,32 111 50 125
003705_1.png,96 113 106 123
000706_1.png,3 29 17 44
008144_1.png,12 111 26 125
001224_1.png,30 5 44 18
007606_1.png,5 87 15 97
002578_1.png,111 43 125 57
007258_1.png,49 18 60 28
002059_1.png,50 110 66 126
007143_1.png,112 112 124 124
009466_1.png,2 39 18 51
008781_1.png,92 13 104 25
000855_1.png,75 0 91 20
001965_1.png,68 17 87 33
000256_1.png,39 4 51 17
001085_1.png,70 110 81 121
004872_1.png,64 52 81 68
006545_1.png,5 31 15 41
001963_1.png,23 11 41 30
006517_1.png,41 74 52 85
005848_1.png,6 61 16 72
004455_1.png,8 50 18 61
008834_1.png,3 65 17 81
004968_1.png,37 89 50 101
008413_1.png,69 49 82 61
009413_1.png,4 67 16 80
004107_1.png,9 3 25 17
007371_1.png,23 111 34 124
002350_1.png,38 55 52 70
000717_1.png,4 112 16 124
002903_1.png,99 4 113 18
004295_1.png,56 68 70 83
007000_1.png,60 113 70 123
003187_1.png,22 88 32 99
003023_1.png,31 95 48 112
000371_1.png,50 67 70 82
001832_1.png,32 96 45 109
009820_1.png,97 10 109 23
004992_1.png,8 20 25 35
007017_1.png,80 66 96 82
009796_1.png,106 1 124 19
007903_1.png,45 1 61 19
007088_1.png,109 1 125 19
000224_1.png,46 106 59 119
006553_1.png,88 25 98 35
006654_1.png,88 30 99 40
000543_1.png,58 110 72 126
001289_1.png,102 113 115 123
003720_1.png,81 59 96 71
004428_1.png,86 77 104 93
003743_1.png,84 58 94 70
002133_1.png,58 60 69 71
001729_1.png,49 2 67 18
004299_1.png,3 82 17 97
003011_1.png,62 29 79 45
007800_1.png,5 34 16 46
003867_1.png,109 45 127 61
005672_1.png,83 69 99 83
005200_1.png,110 88 126 103
002406_1.png,45 108 58 120
009391_1.png,52 18 64 29
001269_1.png,11 90 28 108
005392_1.png,13 21 26 35
001917_1.png,55 65 66 75
007430_1.png,78 110 89 122
003696_1.png,4 7 16 21
002031_1.png,30 4 41 16
001189_1.png,13 111 30 125
006706_1.png,0 10 20 31
007367_1.png,6 24 23 43
000720_1.png,92 3 110 17
008214_1.png,0 0 20 20
009479_1.png,35 4 46 16
001235_1.png,111 112 125 124
008848_1.png,75 59 85 69
004521_1.png,3 111 17 125
008959_1.png,96 3 109 17
001230_1.png,109 36 119 46
008008_1.png,5 54 15 66
001319_1.png,111 110 125 126
003170_1.png,109 51 127 68
009513_1.png,66 93 81 112
000504_1.png,60 4 72 19
001651_1.png,103 112 114 124
007165_1.png,60 59 70 69
007320_1.png,66 75 78 90
003082_1.png,78 14 90 25
006009_1.png,25 113 36 123
003796_1.png,8 104 21 116
001620_1.png,29 71 39 81
008059_1.png,63 49 76 63
001773_1.png,13 108 32 126
002891_1.png,73 50 90 65
000193_1.png,52 28 63 39
007530_1.png,58 5 68 15
003181_1.png,3 91 17 107
005252_1.png,110 23 126 40
008441_1.png,52 30 66 45
000021_1.png,106 39 125 57
008142_1.png,68 74 88 90
007881_1.png,36 66 50 80
007504_1.png,110 36 126 53
002697_1.png,79 23 89 33
001496_1.png,8 40 22 55
005753_1.png,76 59 90 71
003831_1.png,51 46 69 65
000005_1.png,78 37 93 51
009971_1.png,2 35 14 47;121 39 128 49;4 48 20 62
003160_1.png,28 27 40 40
002671_1.png,79 92 89 102
008093_1.png,102 110 112 121
004765_1.png,14 57 29 70
003327_1.png,8 19 18 29
003994_1.png,54 82 67 98
007425_1.png,88 67 98 77
007052_1.png,3 16 18 30
006254_1.png,71 97 84 111
002554_1.png,47 3 62 17
008916_1.png,76 105 88 120
001243_1.png,56 85 73 102
008111_1.png,7 4 24 21
000107_1.png,77 83 91 97
009920_1.png,83 0 93 8;65 42 75 52;116 108 128 122
001562_1.png,51 101 62 112
007973_1.png,53 83 67 97
007324_1.png,4 28 17 42
000460_1.png,24 36 40 51
007303_1.png,110 3 123 17
002770_1.png,110 9 126 26
008969_1.png,62 30 73 40
001096_1.png,63 2 79 19
003982_1.png,19 79 29 89
006181_1.png,49 77 61 89
004754_1.png,33 75 43 85
002210_1.png,87 26 104 44
005974_1.png,97 60 119 81
009249_1.png,111 68 125 87
001284_1.png,96 66 113 83
006197_1.png,61 71 72 82
002193_1.png,96 101 113 114
005894_1.png,13 90 31 107
006950_1.png,12 3 25 17
000323_1.png,74 46 88 63
005384_1.png,9 37 22 50
006919_1.png,26 63 36 73
003945_1.png,100 78 110 88
003189_1.png,81 90 92 102
005105_1.png,98 17 109 27
000475_1.png,102 110 117 126
005143_1.png,54 10 73 24
006750_1.png,113 17 123 28
005554_1.png,45 5 59 19
007246_1.png,94 106 105 117
002611_1.png,97 76 113 93
007746_1.png,47 14 62 29
003592_1.png,110 99 126 115
007390_1.png,32 39 43 49
000078_1.png,61 14 73 25
008651_1.png,33 95 45 107
001150_1.png,23 113 33 123
007725_1.png,108 44 119 55
009632_1.png,26 9 37 19
007078_1.png,44 32 66 53
002008_1.png,4 14 22 32
001058_1.png,111 16 125 31
006246_1.png,8 83 18 95
006619_1.png,18 49 28 60
006863_1.png,6 3 19 17
005141_1.png,3 85 17 99
002972_1.png,111 15 121 26
004961_1.png,88 7 102 20
007792_1.png,29 30 41 42
004199_1.png,94 43 106 55
008746_1.png,7 37 20 48
008007_1.png,76 88 93 104
000963_1.png,63 87 74 101
005738_1.png,96 81 108 92
001063_1.png,113 102 123 113
009825_1.png,9 15 22 26
000261_1.png,7 110 23 126
003239_1.png,19 66 36 81
003621_1.png,3 111 17 125
001093_1.png,53 113 63 123
003211_1.png,33 82 48 97
006447_1.png,95 39 106 50
008269_1.png,75 84 93 101
003714_1.png,94 56 107 71
001860_1.png,59 76 75 93
009556_1.png,101 85 112 96
003289_1.png,68 76 87 94
006039_1.png,47 72 65 89
005062_1.png,58 27 69 37
001062_1.png,70 44 87 60
001547_1.png,4 34 16 48
002180_1.png,106 110 121 126
006539_1.png,11 57 28 76
003635_1.png,12 83 23 95
009101_1.png,42 103 62 118
006261_1.png,72 73 88 93
000074_1.png,7 72 20 85
004935_1.png,11 100 22 111
002464_1.png,54 9 70 25
000282_1.png,43 6 59 19
004929_1.png,43 34 53 44
003616_1.png,28 94 46 113
005388_1.png,30 46 43 59
005870_1.png,37 88 49 100
003341_1.png,38 23 51 36
005729_1.png,19 63 30 75
003143_1.png,68 21 78 31
006022_1.png,88 5 99 15
002116_1.png,66 57 83 70
006353_1.png,42 55 56 69
002552_1.png,53 44 66 58
007636_1.png,108 93 118 103
000085_1.png,62 66 78 82
000355_1.png,43 57 59 70
000506_1.png,30 14 44 28
002883_1.png,47 68 64 84
006431_1.png,96 6 112 22
001264_1.png,15 56 25 66
003227_1.png,54 48 67 64
008108_1.png,2 63 18 78
005972_1.png,64 6 76 19
005464_1.png,94 52 111 72
000187_1.png,74 30 87 43
002328_1.png,66 15 83 33
002576_1.png,74 12 84 23
009707_1.png,60 40 78 58
005693_1.png,20 20 31 31
003771_1.png,85 66 102 81
004523_1.png,99 46 111 58
006724_1.png,47 97 57 108
003657_1.png,46 11 56 21
000512_1.png,87 80 105 98
007252_1.png,62 33 79 49
002196_1.png,40 2 56 18
006998_1.png,55 22 65 32
001601_1.png,88 88 100 101
003320_1.png,111 89 125 105
002262_1.png,99 81 109 91
001936_1.png,70 28 85 43
000967_1.png,6 17 16 28
005474_1.png,7 81 26 101
005837_1.png,93 111 107 125
000767_1.png,103 26 116 41
006610_1.png,111 88 125 103
004505_1.png,58 15 70 27
009171_1.png,17 70 33 85
007342_1.png,103 57 115 69
003464_1.png,107 108 120 120
009095_1.png,113 43 123 54
001634_1.png,77 102 90 115
001233_1.png,50 39 63 51
007683_1.png,75 50 90 64
000941_1.png,10 93 26 106
000146_1.png,13 16 28 31
009195_1.png,47 57 58 68
002992_1.png,89 18 101 32
009793_1.png,66 91 78 106
005613_1.png,13 111 24 125
005561_1.png,22 84 40 99
003467_1.png,80 28 93 41
001588_1.png,5 43 15 53
003767_1.png,68 11 84 26
008365_1.png,47 20 59 32
008052_1.png,4 23 16 36
007768_1.png,3 14 17 29
000414_1.png,104 56 114 66
007763_1.png,16 110 27 121
008397_1.png,51 57 63 70
008314_1.png,3 23 17 36
003104_1.png,65 26 78 38
000630_1.png,54 112 66 124
001892_1.png,34 36 45 49
004665_1.png,67 51 78 62
009009_1.png,72 89 86 103
006395_1.png,52 53 67 69
004447_1.png,73 111 83 122
007436_1.png,80 67 91 80
004612_1.png,21 6 33 18
006129_1.png,110 84 126 100
000989_1.png,74 101 87 113
006417_1.png,5 41 15 52
006627_1.png,101 94 115 109
001374_1.png,42 2 59 18
001650_1.png,36 65 48 76
008158_1.png,55 72 66 85
004146_1.png,112 27 124 44
007674_1.png,12 42 33 63
001681_1.png,8 21 20 32
006578_1.png,111 111 125 125
008778_1.png,11 10 25 26
005149_1.png,29 58 42 70
001986_1.png,72 27 88 43
004350_1.png,8 58 21 72
008615_1.png,32 69 46 85
003048_1.png,32 78 46 91
004562_1.png,16 71 30 85
004614_1.png,81 17 95 32
001982_1.png,21 8 33 20
004631_1.png,33 55 46 66
003813_1.png,70 64 80 74
000956_1.png,8 84 22 99
004760_1.png,4 17 21 35
001640_1.png,111 3 125 17
005055_1.png,110 110 122 121
007549_1.png,78 6 90 20
002856_1.png,111 9 124 23
006176_1.png,5 58 15 69
003605_1.png,2 89 18 106
006465_1.png,78 59 90 70
003752_1.png,89 89 103 104
002063_1.png,100 4 113 18
009947_1.png,109 4 119 16;43 26 53 36;94 110 106 120
005489_1.png,35 7 45 17
000920_1.png,37 33 49 45
000182_1.png,111 92 123 107
002963_1.png,83 110 102 126
001989_1.png,4 36 16 49
002682_1.png,36 107 49 124
003400_1.png,23 14 37 28
009430_1.png,17 73 32 86
002188_1.png,14 39 25 51
004078_1.png,9 3 21 17
008849_1.png,102 33 112 44
003555_1.png,76 32 95 50
000413_1.png,94 48 111 65
004864_1.png,19 28 38 44
004649_1.png,111 105 125 126
009306_1.png,91 4 103 16
006521_1.png,33 65 48 79
008277_1.png,5 14 15 24
004427_1.png,54 78 73 97
001747_1.png,27 112 41 124
000889_1.png,97 9 109 22
002370_1.png,90 44 105 62
004690_1.png,42 65 53 76
001808_1.png,27 22 39 33
004362_1.png,68 85 84 99
009570_1.png,62 47 76 59
001426_1.png,110 80 126 95
002254_1.png,3 64 18 76
000678_1.png,31 28 41 38
006273_1.png,48 91 58 101
000589_1.png,30 109 41 121
004980_1.png,57 46 70 60
006237_1.png,75 74 89 86
007887_1.png,44 4 59 18
001864_1.png,87 23 98 34
006563_1.png,68 13 83 29
006210_1.png,33 101 46 113
008285_1.png,72 49 86 63
000783_1.png,14 3 29 17
003807_1.png,74 4 88 16
007407_1.png,110 113 120 123
001239_1.png,61 104 72 115
003991_1.png,43 11 54 22
008076_1.png,92 111 108 125
008828_1.png,94 9 108 23
004736_1.png,81 56 101 77
002925_1.png,58 30 73 45
006456_1.png,113 42 123 52
008897_1.png,113 49 123 59
007913_1.png,78 95 91 110
002447_1.png,111 110 125 126
002327_1.png,46 10 57 22
000873_1.png,20 112 33 124
006394_1.png,83 30 99 49
005304_1.png,76 42 93 55
006872_1.png,6 95 20 108
009277_1.png,55 7 74 24
009547_1.png,35 33 45 44
004586_1.png,84 102 96 114
001609_1.png,11 95 27 111
003819_1.png,35 66 54 80
002175_1.png,111 99 122 110
007929_1.png,112 64 124 76
000822_1.png,54 46 64 58
001962_1.png,99 110 110 121
008293_1.png,81 65 99 85
002641_1.png,70 112 81 124
002760_1.png,29 33 45 50
004913_1.png,66 22 77 32
001981_1.png,14 56 29 75
005198_1.png,27 33 40 46
008520_1.png,107 99 120 113
006933_1.png,104 89 115 100
006388_1.png,4 17 16 28
008307_1.png,84 45 101 64
007178_1.png,83 112 97 124
005052_1.png,21 57 37 74
007659_1.png,74 97 85 108
004011_1.png,3 83 17 99
002838_1.png,96 105 113 123
009831_1.png,78 20 95 37
009097_1.png,48 41 61 57
005802_1.png,76 3 88 17
008278_1.png,5 113 15 123
004606_1.png,34 53 45 63
008565_1.png,36 109 46 119
003172_1.png,28 47 47 66
004824_1.png,24 15 42 31
008005_1.png,68 83 78 93
001131_1.png,90 96 104 110
000161_1.png,69 69 84 85
006696_1.png,51 52 68 66
000582_1.png,44 44 58 57
007988_1.png,37 5 47 15
007444_1.png,68 111 79 123
007579_1.png,89 90 99 101
000063_1.png,48 93 60 106
002818_1.png,57 22 69 34
008836_1.png,108 63 125 79
001907_1.png,110 80 126 96
003950_1.png,103 43 116 56
000203_1.png,74 108 90 128
006090_1.png,96 79 109 92
005768_1.png,62 39 77 57
000064_1.png,49 113 59 123
001423_1.png,100 12 115 26
005955_1.png,28 56 39 68
003551_1.png,113 52 123 63
000596_1.png,5 83 18 97
004346_1.png,51 4 68 21
001391_1.png,51 7 66 24
005634_1.png,32 82 45 95
002242_1.png,76 112 88 124
003505_1.png,14 78 27 93
001242_1.png,60 27 73 40
003475_1.png,80 50 91 63
001120_1.png,43 67 57 80
005181_1.png,81 83 98 99
003688_1.png,44 110 60 126
004561_1.png,9 19 19 29
003317_1.png,55 97 65 108
000743_1.png,97 22 107 33
007880_1.png,72 79 85 93
004952_1.png,77 88 90 101
002800_1.png,94 63 104 73
008554_1.png,19 45 36 61
006407_1.png,75 45 86 55
001866_1.png,3 24 17 40
004387_1.png,66 11 77 21
007951_1.png,99 86 114 101
007096_1.png,22 40 37 55
001387_1.png,85 106 98 120
008997_1.png,76 13 87 23
000864_1.png,39 43 52 55
008380_1.png,12 90 29 104
009314_1.png,10 17 20 27
009221_1.png,113 103 123 113
008468_1.png,23 112 37 124
003047_1.png,111 32 125 45
000840_1.png,20 2 41 18
002081_1.png,95 4 109 16
006663_1.png,3 109 17 127
009737_1.png,3 6 23 26
006683_1.png,50 95 66 111
009712_1.png,29 113 39 123
008851_1.png,34 2 47 18
005258_1.png,43 76 59 90
002202_1.png,66 109 77 121
008957_1.png,28 46 40 60
008943_1.png,77 72 90 88
009324_1.png,22 27 35 39
007882_1.png,75 20 93 38
009452_1.png,91 72 104 88
000886_1.png,102 14 118 30
009826_1.png,95 18 109 34
004434_1.png,30 19 45 32
004689_1.png,5 88 15 99
000600_1.png,111 91 125 103
005438_1.png,36 87 49 102
004139_1.png,68 38 79 49
002882_1.png,6 26 16 36
000336_1.png,67 100 81 113
004778_1.png,36 5 46 15
004984_1.png,31 13 49 31
007868_1.png,53 1 72 19
000437_1.png,7 100 17 110
002383_1.png,8 70 22 84
007220_1.png,4 51 16 62
004784_1.png,41 67 54 81
009418_1.png,3 68 17 82
006443_1.png,11 67 22 81
006989_1.png,13 110 28 126
005713_1.png,57 62 71 77
007073_1.png,63 54 77 67
007402_1.png,97 4 110 16
005491_1.png,52 19 63 30
003581_1.png,80 12 99 32
006189_1.png,3 111 17 125
006041_1.png,85 10 95 20
003406_1.png,89 21 104 34
002078_1.png,84 14 101 28
005253_1.png,23 39 33 49
008031_1.png,88 108 99 118
002519_1.png,78 62 94 77
005337_1.png,51 100 64 115
004906_1.png,47 110 58 120
008259_1.png,43 92 54 103
004140_1.png,33 18 44 30
005204_1.png,37 88 55 105
005369_1.png,85 111 100 125
005434_1.png,111 70 121 80
007352_1.png,67 5 79 15
004660_1.png,47 65 62 79
006774_1.png,4 69 16 81
007181_1.png,101 111 115 125
005825_1.png,113 56 123 68
000507_1.png,112 54 123 65
000141_1.png,8 101 21 117
006497_1.png,25 89 46 110
004551_1.png,89 51 100 61
008216_1.png,112 24 124 36
008560_1.png,76 103 89 117
005793_1.png,5 90 15 101
002771_1.png,96 32 112 49
003362_1.png,85 98 95 108
001022_1.png,54 108 72 128
008448_1.png,104 86 116 98
000821_1.png,31 79 48 98
004770_1.png,92 44 111 58
002704_1.png,95 4 105 16
007750_1.png,80 75 94 91
003310_1.png,41 7 54 19
000428_1.png,112 38 124 49
007946_1.png,33 23 49 39
007361_1.png,100 44 112 57
007392_1.png,112 61 124 73
000164_1.png,61 111 75 125
004322_1.png,8 39 21 51
000165_1.png,5 102 16 113
001541_1.png,63 70 77 83
001717_1.png,29 24 39 35
006895_1.png,83 1 100 19
005411_1.png,45 56 56 67
009900_1.png,55 30 65 40;17 77 27 87;74 118 84 128
000541_1.png,60 22 71 32
006628_1.png,73 98 83 108
002977_1.png,73 65 89 81
005277_1.png,3 25 17 43
000331_1.png,29 33 44 46
006790_1.png,37 58 48 71
001546_1.png,3 101 17 119
009258_1.png,105 64 123 81
005869_1.png,75 98 89 115
009566_1.png,36 109 49 121
009814_1.png,88 37 106 53
002338_1.png,13 7 26 18
001028_1.png,45 50 57 61
004310_1.png,5 103 16 114
007965_1.png,59 19 72 32
001512_1.png,28 49 39 60
008574_1.png,96 79 106 89
007689_1.png,15 80 25 90
007223_1.png,20 110 32 123
005956_1.png,94 60 109 79
002432_1.png,12 6 26 21
006926_1.png,15 99 25 109
009255_1.png,95 39 110 54
002494_1.png,36 22 48 35
001921_1.png,47 68 60 80
001686_1.png,2 52 18 65
009773_1.png,3 12 17 24
009475_1.png,85 66 99 80
003799_1.png,69 1 86 19
007100_1.png,111 26 125 39
007621_1.png,22 6 40 24
001389_1.png,102 108 115 124
004543_1.png,106 19 120 35
001200_1.png,42 49 56 64
005747_1.png,9 77 21 89
002451_1.png,60 112 73 124
002110_1.png,71 53 86 68
000198_1.png,5 106 18 119
004073_1.png,21 5 31 15
008465_1.png,106 107 117 117
007627_1.png,68 59 86 77
005161_1.png,94 90 107 104
002150_1.png,45 88 63 103
001988_1.png,106 107 120 123
000180_1.png,105 26 120 41
007487_1.png,38 68 50 81
006617_1.png,55 63 70 77
000327_1.png,53 8 63 18
008756_1.png,35 111 50 125
004817_1.png,16 55 28 69
004050_1.png,46 7 60 24
008493_1.png,70 65 85 81
001259_1.png,81 78 95 90
004302_1.png,106 6 125 25
007362_1.png,55 101 66 113
009040_1.png,42 73 58 89
004858_1.png,109 57 122 73
001134_1.png,10 59 22 72
004235_1.png,13 16 23 28
003343_1.png,78 112 90 124
000425_1.png,17 105 30 119
004470_1.png,83 26 101 43
001013_1.png,3 64 17 76
009891_1.png,61 108 71 118
001381_1.png,94 93 108 107
003708_1.png,75 105 93 123
002419_1.png,79 91 93 108
009602_1.png,49 64 61 76
006186_1.png,3 106 17 125
002114_1.png,22 50 41 68
002125_1.png,3 46 17 62
005849_1.png,103 87 121 105
004265_1.png,105 99 115 109
000199_1.png,53 2 66 18
002033_1.png,87 59 102 76
004395_1.png,25 14 35 24
001644_1.png,87 11 102 25
002681_1.png,14 112 26 124
003630_1.png,76 108 96 128
006777_1.png,109 2 127 18
005724_1.png,78 0 99 21
009728_1.png,5 94 15 104
